PO_ID,Supplier,Supplier_Reliability_Score,Supplier_Reliability_Bucket,Order_Date,Delivery_Date,Expected_Delivery_Date,Expected_Delivery_Days,Order_Status,Order_Status_Clean,Item_Category,Quantity,Unit_Price,Negotiated_Price,Defective_Units,Compliance_Flag,Defective_Rate,Delivery_Delay_Days,Delay_Label,Price_Gap,Price_Gap_Pct,Price_Anomaly_Score
PO-00245,Beta_Supplies,0.83,high,2023-05-13,2023-05-26,2023-05-25,12,Delivered,delivered,Raw Materials,1432,83.26,77.67,174,1,0.12150837988826815,1,1,5.590000000000003,0.06713908239250545,0.40812464934385334
PO-00246,Beta_Supplies,0.83,high,2022-08-08,2022-08-26,2022-08-16,8,Pending,pending,Packaging,759,50.56,46.47,63,0,0.08300395256916997,10,1,4.090000000000003,0.08089398734177222,0.5064643391851993
PO-00247,Alpha_Inc,0.92,very_high,2023-07-07,2023-07-19,2023-07-15,8,Delivered,delivered,Packaging,1529,23.42,22.44,30,1,0.01962066710268149,4,1,0.9800000000000004,0.041844577284372346,0.22728342970629078
PO-00248,Gamma_Co,0.76,medium,2022-05-16,2022-05-25,2022-05-25,9,Delivered,delivered,Electronics,1484,36.25,31.8,61,1,0.04110512129380054,0,0,4.449999999999999,0.12275862068965515,0.8057724822757798
PO-00249,Epsilon_Group,0.55,very_low,2023-08-08,2023-08-20,2023-08-16,8,Delivered,delivered,Packaging,698,46.73,45.61,15,1,0.02148997134670487,4,1,1.1199999999999974,0.023967472715600204,0.09947237430179125
PO-00250,Epsilon_Group,0.55,very_low,2023-08-14,2023-08-22,2023-08-22,8,Pending,pending,Packaging,367,74.61,71.36,13,1,0.035422343324250684,0,1,3.25,0.04355984452486262,0.23954660775419337
PO-00251,Epsilon_Group,0.55,very_low,2023-04-30,2023-05-20,2023-05-07,7,Partially Delivered,partial,Office Supplies,1750,65.97,58.34,50,1,0.02857142857142857,13,1,7.6299999999999955,0.11565863271183864,0.7550116360037756
PO-00252,Delta_Logistics,0.68,low,2022-09-06,2022-09-24,2022-09-13,7,Partially Delivered,partial,Office Supplies,1298,43.73,37.21,0,0,0.0,11,1,6.519999999999996,0.1490967299336839,0.9940748735768073
PO-00253,Gamma_Co,0.76,medium,2023-04-30,2023-05-20,2023-05-08,8,Delivered,delivered,Packaging,1892,106.2,96.37,93,1,0.04915433403805497,12,1,9.829999999999998,0.09256120527306966,0.5898782629387285
PO-00254,Beta_Supplies,0.83,high,2023-02-21,2023-02-24,2023-03-02,9,Delivered,delivered,Electronics,1307,68.71,60.64,141,1,0.10788064269319052,0,0,8.069999999999993,0.11745015281618387,0.7678199783409749
PO-00255,Beta_Supplies,0.83,high,2022-07-14,2022-07-29,2022-07-23,9,Delivered,delivered,Electronics,733,32.29,29.01,78,1,0.10641200545702592,6,1,3.2799999999999976,0.1015794363580055,0.6543534484148338
PO-00256,Gamma_Co,0.76,medium,2022-04-07,2022-04-15,2022-04-15,8,Delivered,delivered,Packaging,713,19.45,18.82,31,1,0.043478260869565216,0,0,0.629999999999999,0.0323907455012853,0.1596939488054724
PO-00257,Beta_Supplies,0.83,high,2022-04-10,2022-04-24,2022-04-18,8,Delivered,delivered,Packaging,1900,24.11,23.45,188,1,0.09894736842105263,6,1,0.6600000000000001,0.02737453338863543,0.12383090611954777
PO-00258,Delta_Logistics,0.68,low,2023-11-06,2023-11-08,2023-11-16,10,Cancelled,cancelled,MRO,1447,35.67,35.07,224,0,0.15480304077401522,0,1,0.6000000000000014,0.01682085786375109,0.048378172594213335
PO-00259,Epsilon_Group,0.55,very_low,2023-03-18,2023-03-25,2023-03-25,7,Delivered,delivered,Office Supplies,1745,26.17,22.25,55,1,0.03151862464183381,0,0,3.9200000000000017,0.14978983568972112,0.999030182634002
PO-00260,Beta_Supplies,0.83,high,2022-12-29,2023-01-14,2023-01-05,7,Delivered,delivered,Office Supplies,1681,28.26,26.62,143,1,0.08506841165972635,9,1,1.6400000000000006,0.05803255484784149,0.34301819476805023
PO-00261,Delta_Logistics,0.68,low,2023-03-10,2023-03-18,2023-03-19,9,Delivered,delivered,Electronics,1545,38.15,36.96,214,1,0.13851132686084142,0,0,1.1899999999999977,0.03119266055045866,0.15112832782136254
PO-00262,Epsilon_Group,0.55,very_low,2023-02-25,2023-03-02,2023-03-09,12,Delivered,delivered,Raw Materials,1306,27.27,25.96,39,1,0.02986217457886677,0,0,1.3099999999999987,0.04803813714704799,0.2715638342714855
PO-00263,Gamma_Co,0.76,medium,2023-04-24,2023-05-06,2023-05-06,12,Delivered,delivered,Raw Materials,1765,97.51,84.3,65,1,0.036827195467422094,0,0,13.210000000000008,0.13547328479130352,0.8966750460379269
PO-00264,Gamma_Co,0.76,medium,2022-02-25,2022-03-15,2022-03-05,8,Cancelled,cancelled,Packaging,1186,17.31,16.0,64,1,0.05396290050590219,10,1,1.3099999999999987,0.07567879838243782,0.4691787260445359
PO-00265,Delta_Logistics,0.68,low,2023-11-21,2023-11-26,2023-11-29,8,Delivered,delivered,Packaging,1903,63.5,56.09,254,1,0.13347346295323173,0,0,7.409999999999997,0.11669291338582671,0.7624061502562575
PO-00266,Delta_Logistics,0.68,low,2023-11-01,2023-11-05,2023-11-11,10,Delivered,delivered,MRO,1570,52.1,47.87,0,0,0.0,0,0,4.230000000000004,0.08119001919385804,0.5085807973231983
PO-00267,Delta_Logistics,0.68,low,2023-10-24,2023-11-13,2023-11-03,10,Delivered,delivered,MRO,491,108.75,93.35,0,0,0.0,10,1,15.400000000000006,0.1416091954022989,0.9405432914823766
PO-00268,Beta_Supplies,0.83,high,2022-04-11,2022-04-20,2022-04-20,9,Partially Delivered,partial,Electronics,613,20.38,20.17,58,1,0.09461663947797716,0,1,0.2099999999999973,0.0103042198233561,0.0017879441582894157
PO-00269,Gamma_Co,0.76,medium,2022-03-04,2022-03-16,2022-03-16,12,Partially Delivered,partial,Raw Materials,1341,46.27,43.94,63,1,0.04697986577181208,0,1,2.3300000000000054,0.05035660255024865,0.2881395335947148
PO-00270,Beta_Supplies,0.83,high,2023-02-17,2023-03-04,2023-02-27,10,Partially Delivered,partial,MRO,1583,103.57,89.38,164,1,0.10360075805432722,5,1,14.189999999999998,0.13700878632808727,0.9076530022968158
PO-00271,Beta_Supplies,0.83,high,2022-12-14,2022-12-26,2022-12-26,12,Cancelled,cancelled,Raw Materials,1880,92.73,90.78,173,1,0.09202127659574467,0,1,1.9500000000000028,0.021028793270786182,0.07846249991792249
PO-00272,Epsilon_Group,0.55,very_low,2022-04-22,2022-04-26,2022-05-02,10,Delivered,delivered,MRO,1459,84.79,82.72,47,1,0.03221384509938314,0,0,2.0700000000000074,0.02441325628022181,0.1026594713877362
PO-00273,Delta_Logistics,0.68,low,2022-09-12,2022-09-19,2022-09-19,7,Delivered,delivered,Office Supplies,1460,34.54,31.87,208,0,0.14246575342465753,0,0,2.669999999999998,0.07730167921250719,0.4807813941885274
PO-00274,Beta_Supplies,0.83,high,2022-07-16,2022-07-28,2022-07-24,8,Partially Delivered,partial,Packaging,1186,26.14,24.78,112,1,0.09443507588532883,4,1,1.3599999999999994,0.05202754399387909,0.3000858075904815
PO-00275,Epsilon_Group,0.55,very_low,2022-07-14,2022-07-23,2022-07-24,10,Pending,pending,MRO,1686,72.28,65.21,53,1,0.03143534994068802,0,1,7.070000000000007,0.09781405644715008,0.6274331393371549
PO-00276,Alpha_Inc,0.92,very_high,2023-07-04,2023-07-08,2023-07-14,10,Delivered,delivered,MRO,1698,102.07,100.69,28,1,0.016489988221436984,0,0,1.3799999999999955,0.013520133241892775,0.024779882619658234
PO-00277,Epsilon_Group,0.55,very_low,2023-04-05,2023-04-14,2023-04-14,9,Delivered,delivered,Electronics,1001,64.62,55.7,32,1,0.03196803196803197,0,0,8.920000000000002,0.13803775920767566,0.9150095688603145
PO-00278,Alpha_Inc,0.92,very_high,2022-05-24,2022-05-27,2022-05-31,7,Delivered,delivered,Office Supplies,1154,62.67,54.11,25,1,0.021663778162911613,0,0,8.560000000000002,0.13658847933620555,0.9046480481097641
PO-00279,Alpha_Inc,0.92,very_high,2023-03-09,2023-03-29,2023-03-17,8,Cancelled,cancelled,Packaging,748,37.66,32.71,0,0,0.0,12,1,4.949999999999996,0.13143919277748264,0.8678335993762586
PO-00280,Alpha_Inc,0.92,very_high,2022-07-07,2022-07-14,2022-07-14,7,Delivered,delivered,Office Supplies,162,81.63,78.76,2,1,0.012345679012345678,0,0,2.8699999999999903,0.035158642655886196,0.17948282765997195
PO-00281,Alpha_Inc,0.92,very_high,2022-10-13,2022-10-24,2022-10-21,8,Delivered,delivered,Packaging,51,28.04,24.13,0,1,0.0,3,1,3.91,0.13944365192582026,0.9250608963222259
PO-00282,Delta_Logistics,0.68,low,2023-04-19,2023-04-24,2023-04-26,7,Delivered,delivered,Office Supplies,691,42.07,39.1,106,1,0.15340086830680175,0,0,2.969999999999999,0.07059662467316374,0.43284409573387744
PO-00283,Beta_Supplies,0.83,high,2022-09-13,2022-09-20,2022-09-20,7,Delivered,delivered,Office Supplies,269,50.22,45.75,32,0,0.11895910780669144,0,0,4.469999999999999,0.08900836320191156,0.564477477646381
PO-00284,Beta_Supplies,0.83,high,2022-03-19,2022-04-06,2022-03-28,9,Pending,pending,Electronics,1639,56.24,55.4,147,1,0.0896888346552776,9,1,0.8400000000000034,0.014935988620199207,0.03490243739385739
PO-00285,Alpha_Inc,0.92,very_high,2023-03-30,2023-04-06,2023-04-11,12,Delivered,delivered,Raw Materials,904,34.04,30.06,26,1,0.028761061946902654,0,0,3.9800000000000004,0.11692126909518215,0.7640387627471719
PO-00286,Beta_Supplies,0.83,high,2023-07-18,2023-07-26,2023-07-25,7,Delivered,delivered,Office Supplies,1809,22.17,19.65,0,1,0.0,1,1,2.520000000000003,0.11366711772665777,0.7407734448509158
PO-00287,Alpha_Inc,0.92,very_high,2022-04-11,2022-04-16,2022-04-19,8,Delivered,delivered,Packaging,1298,65.93,58.95,0,1,0.0,0,0,6.980000000000004,0.10586986197482183,0.6850275334776734
PO-00288,Beta_Supplies,0.83,high,2022-02-21,2022-03-13,2022-03-01,8,Delivered,delivered,Packaging,434,36.16,34.79,41,1,0.0944700460829493,12,1,1.3699999999999974,0.037887168141592854,0.19899022163893973
PO-00289,Epsilon_Group,0.55,very_low,2023-10-30,2023-11-04,2023-11-08,9,Delivered,delivered,Electronics,1476,68.85,65.28,43,1,0.029132791327913278,0,0,3.569999999999993,0.05185185185185176,0.2988297094336236
PO-00290,Delta_Logistics,0.68,low,2023-07-08,2023-07-20,2023-07-20,12,Partially Delivered,partial,Raw Materials,1711,26.04,24.81,290,1,0.1694915254237288,0,1,1.2300000000000004,0.04723502304147467,0.26582202854177744
PO-00291,Gamma_Co,0.76,medium,2022-01-16,2022-01-22,2022-01-24,8,Delivered,delivered,Packaging,1203,53.3,47.68,49,1,0.040731504571903575,0,0,5.619999999999997,0.10544090056285174,0.6819607051453342
PO-00292,Alpha_Inc,0.92,very_high,2022-04-06,2022-04-07,2022-04-15,9,Delivered,delivered,Electronics,1126,58.8,52.22,0,1,0.0,0,0,6.579999999999998,0.11190476190476188,0.7281736104242467
PO-00293,Epsilon_Group,0.55,very_low,2022-08-31,2022-09-12,2022-09-08,8,Delivered,delivered,Packaging,1757,15.18,13.06,63,1,0.035856573705179286,4,1,2.119999999999999,0.13965744400527005,0.9265893872032007
PO-00294,Epsilon_Group,0.55,very_low,2022-06-20,2022-06-28,2022-06-30,10,Delivered,delivered,MRO,779,41.3,36.28,20,1,0.025673940949935817,0,0,5.019999999999996,0.121549636803874,0.797128940151031
PO-00295,Delta_Logistics,0.68,low,2023-02-21,2023-02-22,2023-02-28,7,Delivered,delivered,Office Supplies,1745,23.53,22.57,282,0,0.16160458452722062,0,0,0.9600000000000009,0.0407989800254994,0.21980800835545053
PO-00296,Delta_Logistics,0.68,low,2023-05-13,2023-05-15,2023-05-25,12,Delivered,delivered,Raw Materials,1783,16.96,15.8,295,1,0.16545148625911385,0,0,1.1600000000000001,0.06839622641509434,0.41711250885457163
PO-00297,Alpha_Inc,0.92,very_high,2023-05-08,2023-05-22,2023-05-15,7,Partially Delivered,partial,Office Supplies,1489,107.02,93.3,0,1,0.0,7,1,13.719999999999999,0.12820033638572229,0.8446776318009718
PO-00298,Alpha_Inc,0.92,very_high,2022-08-07,2022-08-10,2022-08-14,7,Delivered,delivered,Office Supplies,296,40.38,35.25,0,1,0.0,0,0,5.130000000000003,0.1270430906389302,0.8364039877278576
PO-00299,Epsilon_Group,0.55,very_low,2023-02-15,2023-02-27,2023-02-25,10,Delivered,delivered,MRO,885,88.28,80.8,31,1,0.03502824858757062,2,1,7.480000000000004,0.08473040326234713,0.5338925150339788
PO-00300,Epsilon_Group,0.55,very_low,2022-03-02,2022-03-06,2022-03-14,12,Pending,pending,Raw Materials,1512,33.25,30.15,53,1,0.03505291005291005,0,1,3.1000000000000014,0.09323308270676696,0.5946818016534554
PO-00301,Delta_Logistics,0.68,low,2022-06-18,2022-06-26,2022-06-25,7,Delivered,delivered,Office Supplies,252,73.12,67.64,0,0,0.0,1,1,5.480000000000004,0.07494529540481405,0.46393459999762565
PO-00302,Alpha_Inc,0.92,very_high,2023-01-24,2023-02-02,2023-02-02,9,Cancelled,cancelled,Electronics,1257,83.13,81.89,30,1,0.02386634844868735,0,1,1.2399999999999949,0.014916396006255201,0.034762361429280304
PO-00303,Alpha_Inc,0.92,very_high,2022-01-03,2022-01-20,2022-01-11,8,Delivered,delivered,Packaging,172,63.61,55.92,4,1,0.023255813953488372,9,1,7.689999999999998,0.12089294136142112,0.7924339439755406
PO-00304,Epsilon_Group,0.55,very_low,2023-02-04,2023-02-05,2023-02-12,8,Pending,pending,Packaging,450,55.85,49.88,9,1,0.02,0,1,5.969999999999999,0.10689346463742164,0.692345706066442
PO-00305,Gamma_Co,0.76,medium,2022-09-29,2022-10-15,2022-10-08,9,Delivered,delivered,Electronics,816,48.95,43.42,45,1,0.05514705882352941,7,1,5.530000000000001,0.11297242083758939,0.7358067601041502
PO-00306,Epsilon_Group,0.55,very_low,2023-04-11,2023-04-25,2023-04-19,8,Delivered,delivered,Packaging,343,44.5,38.57,7,1,0.02040816326530612,6,1,5.93,0.13325842696629212,0.8808400815392511
PO-00307,Gamma_Co,0.76,medium,2022-10-20,2022-11-05,2022-10-30,10,Delivered,delivered,MRO,329,97.87,85.35,21,0,0.06382978723404255,6,1,12.52000000000001,0.12792479820169622,0.8427076916482399
PO-00308,Alpha_Inc,0.92,very_high,2023-03-10,2023-03-25,2023-03-19,9,Delivered,delivered,Electronics,1910,90.69,85.8,0,1,0.0,6,1,4.890000000000001,0.0539199470724446,0.3136154053948531
PO-00309,Epsilon_Group,0.55,very_low,2023-12-15,2023-12-18,2023-12-25,10,Delivered,delivered,MRO,933,107.99,104.29,29,1,0.031082529474812434,0,0,3.6999999999999886,0.0342624317066394,0.1730754328356227
PO-00310,Delta_Logistics,0.68,low,2023-07-24,2023-07-29,2023-08-05,12,Delivered,delivered,Raw Materials,1683,23.09,21.88,253,1,0.1503267973856209,0,0,1.2100000000000009,0.05240363793850155,0.30277466382044416
PO-00311,Beta_Supplies,0.83,high,2023-11-09,2023-11-18,2023-11-17,8,Pending,pending,Packaging,247,84.11,71.97,0,1,0.0,1,1,12.14,0.1443347996671026,0.9600298004055323
PO-00312,Alpha_Inc,0.92,very_high,2023-05-14,2023-06-02,2023-05-24,10,Delivered,delivered,MRO,1031,102.01,98.65,0,1,0.0,9,1,3.3599999999999994,0.032937947260072535,0.16360612787455747
PO-00313,Alpha_Inc,0.92,very_high,2022-06-08,2022-06-19,2022-06-16,8,Delivered,delivered,Packaging,1980,26.97,24.16,41,1,0.02070707070707071,3,1,2.8099999999999987,0.10418984056358913,0.6730163429157022
PO-00314,Epsilon_Group,0.55,very_low,2022-07-14,2022-08-03,2022-07-26,12,Delivered,delivered,Raw Materials,1584,16.46,14.2,57,1,0.03598484848484849,8,1,2.2600000000000016,0.1373025516403403,0.9097532559735705
PO-00315,Beta_Supplies,0.83,high,2022-10-31,2022-11-15,2022-11-07,7,Delivered,delivered,Office Supplies,801,80.15,70.91,0,1,0.0,8,1,9.240000000000009,0.11528384279475994,0.7523321028236392
PO-00316,Beta_Supplies,0.83,high,2022-08-11,2022-08-25,2022-08-19,8,Delivered,delivered,Packaging,193,63.86,57.46,0,1,0.0,6,1,6.399999999999999,0.1002192295646727,0.6446287491406618
PO-00317,Beta_Supplies,0.83,high,2022-03-01,2022-03-05,2022-03-13,12,Delivered,delivered,Raw Materials,658,86.62,79.85,72,1,0.1094224924012158,0,0,6.77000000000001,0.07815746940660367,0.486899803771663
PO-00318,Epsilon_Group,0.55,very_low,2023-08-17,2023-09-04,2023-08-26,9,Delivered,delivered,Electronics,1274,24.72,23.36,37,1,0.029042386185243328,9,1,1.3599999999999994,0.05501618122977344,0.3214528515584454
PO-00319,Epsilon_Group,0.55,very_low,2023-07-10,2023-07-17,2023-07-18,8,Partially Delivered,partial,Packaging,1197,88.92,78.82,31,1,0.025898078529657476,0,1,10.100000000000009,0.11358524516419263,0.7401881029362289
PO-00320,Gamma_Co,0.76,medium,2022-03-04,2022-03-12,2022-03-13,9,Delivered,delivered,Electronics,236,28.43,28.11,11,1,0.046610169491525424,0,0,0.3200000000000003,0.011255715793176232,0.008590595205499329
PO-00321,Gamma_Co,0.76,medium,2022-11-18,2022-12-03,2022-11-30,12,Partially Delivered,partial,Raw Materials,1399,25.97,22.19,62,1,0.04431736954967834,3,1,3.7799999999999976,0.14555256064690017,0.968736093723871
PO-00322,Gamma_Co,0.76,medium,2022-02-28,2022-03-04,2022-03-09,9,Delivered,delivered,Electronics,513,24.91,22.58,29,1,0.056530214424951264,0,0,2.330000000000002,0.09353673223604986,0.5968527218190464
PO-00323,Delta_Logistics,0.68,low,2022-02-21,2022-03-04,2022-03-03,10,Delivered,delivered,MRO,1422,83.73,76.47,198,1,0.13924050632911392,1,1,7.260000000000005,0.08670727337871736,0.5480260037652723
PO-00324,Alpha_Inc,0.92,very_high,2023-08-22,2023-09-03,2023-08-29,7,Delivered,delivered,Office Supplies,1844,76.51,73.05,0,1,0.0,5,1,3.460000000000008,0.04522284668670772,0.25143612043381774
PO-00325,Gamma_Co,0.76,medium,2023-05-04,2023-05-13,2023-05-13,9,Delivered,delivered,Electronics,709,61.64,54.55,41,1,0.05782792665726375,0,0,7.090000000000003,0.11502271252433491,0.750465170998483
PO-00326,Delta_Logistics,0.68,low,2023-05-30,2023-06-15,2023-06-09,10,Delivered,delivered,MRO,813,45.68,41.78,0,0,0.0,6,1,3.8999999999999986,0.08537653239929945,0.5385119681788539
PO-00327,Delta_Logistics,0.68,low,2023-06-28,2023-07-01,2023-07-05,7,Delivered,delivered,Office Supplies,1004,96.51,92.9,146,0,0.1454183266932271,0,0,3.6099999999999994,0.03740545021241321,0.195546214434145
PO-00328,Epsilon_Group,0.55,very_low,2022-06-11,2022-06-15,2022-06-23,12,Delivered,delivered,Raw Materials,452,46.45,40.39,9,1,0.01991150442477876,0,0,6.060000000000002,0.13046286329386442,0.8608534029331639
PO-00329,Beta_Supplies,0.83,high,2022-02-28,2022-03-12,2022-03-12,12,Pending,pending,Raw Materials,1419,83.91,71.46,137,1,0.09654686398872446,0,1,12.450000000000003,0.14837325706113696,0.9889024570346862
PO-00330,Beta_Supplies,0.83,high,2023-06-05,2023-06-23,2023-06-13,8,Delivered,delivered,Packaging,1584,53.73,51.92,167,0,0.10542929292929293,10,1,1.8099999999999952,0.033686953284943144,0.1689610918271802
PO-00331,Gamma_Co,0.76,medium,2022-03-24,2022-04-11,2022-04-03,10,Pending,pending,MRO,196,44.36,43.81,6,1,0.030612244897959183,8,1,0.5499999999999972,0.01239855725879164,0.016761256920790887
PO-00332,Alpha_Inc,0.92,very_high,2022-07-10,2022-07-14,2022-07-17,7,Delivered,delivered,Office Supplies,1221,53.19,46.18,29,1,0.02375102375102375,0,0,7.009999999999998,0.13179169016732464,0.8703537537586263
PO-00333,Alpha_Inc,0.92,very_high,2022-03-12,2022-03-26,2022-03-20,8,Delivered,delivered,Packaging,913,37.5,36.2,0,1,0.0,6,1,1.2999999999999972,0.03466666666666659,0.1759654812030032
PO-00334,Alpha_Inc,0.92,very_high,2023-09-02,2023-09-04,2023-09-10,8,Delivered,delivered,Packaging,1784,85.01,76.69,37,1,0.020739910313901346,0,0,8.320000000000007,0.09787083872485598,0.6278391000906955
PO-00335,Delta_Logistics,0.68,low,2022-03-11,2022-03-23,2022-03-23,12,Delivered,delivered,Raw Materials,1893,55.8,52.35,0,1,0.0,0,0,3.4499999999999957,0.061827956989247236,0.37015314559364043
PO-00336,Delta_Logistics,0.68,low,2023-11-23,2023-12-05,2023-12-02,9,Pending,pending,Electronics,538,34.3,32.25,84,0,0.15613382899628253,3,1,2.049999999999997,0.05976676384839642,0.35541679554818384
PO-00337,Delta_Logistics,0.68,low,2022-08-29,2022-09-15,2022-09-05,7,Pending,pending,Office Supplies,978,94.15,87.7,149,0,0.1523517382413088,10,1,6.450000000000003,0.06850770047796073,0.4179094845376512
PO-00338,Epsilon_Group,0.55,very_low,2023-02-18,2023-03-06,2023-03-02,12,Cancelled,cancelled,Raw Materials,1713,47.45,42.05,53,1,0.030939871570344425,4,1,5.400000000000006,0.11380400421496323,0.7417521048164393
PO-00339,Delta_Logistics,0.68,low,2022-05-03,2022-05-07,2022-05-15,12,Pending,pending,Raw Materials,600,60.1,57.92,95,0,0.15833333333333333,0,1,2.1799999999999997,0.036272878535773705,0.18744897582619957
PO-00340,Alpha_Inc,0.92,very_high,2023-08-07,2023-08-25,2023-08-16,9,Pending,pending,Electronics,387,100.28,85.54,5,1,0.012919896640826873,9,1,14.739999999999995,0.1469884323893099,0.9790017540335085
PO-00341,Alpha_Inc,0.92,very_high,2022-09-10,2022-09-19,2022-09-20,10,Pending,pending,MRO,921,68.83,59.13,22,1,0.023887079261672096,0,1,9.699999999999996,0.14092692140055202,0.9356654232625616
PO-00342,Beta_Supplies,0.83,high,2023-08-16,2023-08-30,2023-08-26,10,Delivered,delivered,MRO,690,22.47,21.94,77,1,0.11159420289855072,4,1,0.5299999999999976,0.023587004895416003,0.09675224736747014
PO-00343,Alpha_Inc,0.92,very_high,2023-09-01,2023-09-21,2023-09-08,7,Cancelled,cancelled,Office Supplies,1852,104.04,94.89,36,1,0.019438444924406047,13,1,9.150000000000006,0.08794694348327571,0.5568889347733383
PO-00344,Delta_Logistics,0.68,low,2022-02-10,2022-02-28,2022-02-19,9,Delivered,delivered,Electronics,522,66.83,58.01,74,1,0.1417624521072797,9,1,8.82,0.1319766571898848,0.8716761619974716
PO-00345,Delta_Logistics,0.68,low,2023-09-27,2023-10-06,2023-10-06,9,Delivered,delivered,Electronics,200,44.16,43.13,21,1,0.105,0,0,1.029999999999994,0.023324275362318708,0.0948738817304668
PO-00346,Gamma_Co,0.76,medium,2022-03-25,2022-04-03,2022-04-02,8,Delivered,delivered,Packaging,1488,22.76,21.99,0,1,0.0,1,1,0.7700000000000031,0.03383128295254847,0.16999296626030513
PO-00347,Epsilon_Group,0.55,very_low,2023-03-06,2023-03-16,2023-03-15,9,Delivered,delivered,Electronics,1371,87.16,78.13,43,1,0.031363967906637494,1,1,9.030000000000001,0.10360256998623224,0.6688176947503216
PO-00348,Alpha_Inc,0.92,very_high,2023-11-05,2023-11-12,2023-11-12,7,Delivered,delivered,Office Supplies,1684,73.05,62.53,0,1,0.0,0,0,10.519999999999996,0.14401095140314848,0.9577144708594271
PO-00349,Epsilon_Group,0.55,very_low,2023-08-21,2023-08-27,2023-08-30,9,Delivered,delivered,Electronics,312,63.52,58.09,0,1,0.0,0,0,5.43,0.08548488664987405,0.5392866389914694
PO-00350,Alpha_Inc,0.92,very_high,2023-08-02,2023-08-21,2023-08-10,8,Cancelled,cancelled,Packaging,1837,99.04,86.51,39,1,0.021230266739248774,11,1,12.530000000000001,0.1265145395799677,0.8326251504770441
PO-00351,Beta_Supplies,0.83,high,2023-06-20,2023-06-23,2023-06-30,10,Delivered,delivered,MRO,193,87.86,81.74,21,1,0.10880829015544041,0,0,6.1200000000000045,0.06965627134076946,0.42612110816035303
PO-00352,Beta_Supplies,0.83,high,2022-11-20,2022-11-21,2022-11-29,9,Delivered,delivered,Electronics,395,24.83,23.96,31,1,0.07848101265822785,0,0,0.8699999999999974,0.03503826016915012,0.17862216185009394
PO-00353,Epsilon_Group,0.55,very_low,2022-09-25,2022-10-12,2022-10-04,9,Cancelled,cancelled,Electronics,673,39.58,35.83,25,1,0.03714710252600297,8,1,3.75,0.09474482061647296,0.6054898615935437
PO-00354,Delta_Logistics,0.68,low,2022-07-29,2022-08-12,2022-08-05,7,Cancelled,cancelled,Office Supplies,1066,33.33,28.47,162,0,0.15196998123827393,7,1,4.859999999999999,0.1458145814581458,0.9706093924056802
PO-00355,Gamma_Co,0.76,medium,2023-11-17,2023-11-23,2023-11-25,8,Delivered,delivered,Packaging,1645,85.42,80.78,73,0,0.04437689969604863,0,0,4.640000000000001,0.054319831421212834,0.3164743493843114
PO-00356,Alpha_Inc,0.92,very_high,2022-11-18,2022-11-29,2022-11-27,9,Delivered,delivered,Electronics,930,13.67,11.95,16,1,0.017204301075268817,2,1,1.7200000000000006,0.12582297000731535,0.8276808242509316
PO-00357,Alpha_Inc,0.92,very_high,2022-09-02,2022-09-21,2022-09-09,7,Delivered,delivered,Office Supplies,51,63.74,56.1,0,1,0.0,12,1,7.640000000000001,0.11986193912770632,0.7850628686927082
PO-00358,Gamma_Co,0.76,medium,2022-09-29,2022-10-01,2022-10-07,8,Delivered,delivered,Packaging,946,81.77,71.65,55,1,0.05813953488372093,0,0,10.11999999999999,0.12376177082059424,0.8129444309809662
PO-00359,Epsilon_Group,0.55,very_low,2023-02-10,2023-03-02,2023-02-22,12,Partially Delivered,partial,Raw Materials,1377,94.69,84.2,0,1,0.0,8,1,10.489999999999995,0.1107825535959446,0.7201504639587849
PO-00360,Epsilon_Group,0.55,very_low,2022-05-15,2022-05-18,2022-05-23,8,Cancelled,cancelled,Packaging,303,41.6,40.51,11,1,0.036303630363036306,0,1,1.0900000000000034,0.026201923076923157,0.11544741421001656
PO-00361,Alpha_Inc,0.92,very_high,2023-11-19,2023-12-03,2023-12-01,12,Delivered,delivered,Raw Materials,1725,93.14,79.62,24,1,0.01391304347826087,2,1,13.519999999999996,0.1451578269272063,0.9659139737813639
PO-00362,Beta_Supplies,0.83,high,2023-10-23,2023-11-07,2023-11-04,12,Cancelled,cancelled,Raw Materials,502,22.05,20.65,50,0,0.099601593625498,3,1,1.4000000000000021,0.06349206349206359,0.38205055367850327
PO-00363,Gamma_Co,0.76,medium,2022-11-04,2022-11-11,2022-11-12,8,Delivered,delivered,Packaging,1110,90.49,80.03,61,1,0.054954954954954956,0,0,10.459999999999994,0.11559288319151281,0.7545415646030711
PO-00364,Alpha_Inc,0.92,very_high,2023-04-14,2023-04-18,2023-04-22,8,Delivered,delivered,Packaging,1233,23.08,20.57,0,1,0.0,0,0,2.509999999999998,0.1087521663778162,0.7056343586112722
PO-00365,Beta_Supplies,0.83,high,2022-11-20,2022-11-24,2022-11-27,7,Delivered,delivered,Office Supplies,1064,48.04,43.6,94,1,0.08834586466165413,0,0,4.439999999999998,0.09242298084929221,0.5888900375011185
PO-00366,Epsilon_Group,0.55,very_low,2022-03-16,2022-04-04,2022-03-24,8,Partially Delivered,partial,Packaging,58,82.57,76.55,0,1,0.0,11,1,6.019999999999996,0.07290783577570542,0.44936793096357414
PO-00367,Beta_Supplies,0.83,high,2022-01-10,2022-01-20,2022-01-20,10,Delivered,delivered,MRO,1306,23.49,20.17,116,0,0.0888208269525268,0,0,3.3199999999999967,0.14133673903788832,0.9385953845742401
