PO_ID,Supplier,Supplier_Reliability_Score,Supplier_Reliability_Bucket,Order_Date,Delivery_Date,Expected_Delivery_Date,Expected_Delivery_Days,Order_Status,Order_Status_Clean,Item_Category,Quantity,Unit_Price,Negotiated_Price,Defective_Units,Compliance_Flag,Defective_Rate,Delivery_Delay_Days,Delay_Label,Price_Gap,Price_Gap_Pct,Price_Anomaly_Score
PO-02227,Delta_Logistics,0.68,low,2022-03-05,2022-03-15,2022-03-15,10,Delivered,delivered,MRO,468,76.65658729374927,65.9550584728484,8,1,0.017094017094017096,0,0,10.701528820900862,0.13960351221862294,0.4699427429662733
PO-02228,Alpha_Inc,0.92,very_high,2022-01-14,2022-01-28,2022-01-23,9,Pending,pending,Electronics,2046,55.03011352735104,50.75679172216147,71,1,0.03470185728250244,5,1,4.273321805189568,0.0776542429458308,0.26137813108819646
PO-02229,Delta_Logistics,0.68,low,2023-03-27,2023-04-08,2023-04-08,12,Delivered,delivered,Raw Materials,1153,75.07649502358899,68.03157046368207,33,1,0.028620988725065046,0,0,7.044924559906917,0.09383662033894105,0.3158593428906563
PO-02230,Gamma_Co,0.76,medium,2023-11-27,2023-12-06,2023-12-05,8,Delivered,delivered,Packaging,1384,50.06171743510495,46.713019180211454,38,1,0.02745664739884393,1,1,3.348698254893499,0.06689139778782897,0.2251428590755793
PO-02231,Delta_Logistics,0.68,low,2022-03-09,2022-03-24,2022-03-21,12,Cancelled,cancelled,Raw Materials,894,97.59543498330747,88.89783562424199,35,1,0.039149888143176735,3,1,8.697599359065478,0.0891189158647953,0.29997624670314693
PO-02232,Beta_Supplies,0.83,high,2022-06-12,2022-06-22,2022-06-19,7,Pending,pending,Office Supplies,1141,56.519706348646274,55.008130493842906,30,1,0.026292725679228746,3,1,1.5115758548033682,0.026744226968892816,0.08997937453175464
PO-02233,Delta_Logistics,0.68,low,2023-04-11,2023-04-23,2023-04-23,12,Cancelled,cancelled,Raw Materials,1063,26.56997893101386,26.818528404342228,36,1,0.03386641580432737,0,1,-0.2485494733283673,-0.009354522785798954,0.03143345548869581
PO-02234,Alpha_Inc,0.92,very_high,2023-03-09,2023-03-19,2023-03-19,10,Delivered,delivered,MRO,1133,36.904601777848,34.45962443497879,32,1,0.02824360105913504,0,0,2.4449773428692083,0.06625128642728796,0.2229877960855366
PO-02235,Alpha_Inc,0.92,very_high,2022-04-11,2022-04-18,2022-04-18,7,Pending,pending,Office Supplies,1014,84.68844778810063,87.0545290227807,38,1,0.03747534516765286,0,1,-2.366081234680067,-0.027938653930701975,0.09400065191937748
PO-02236,Epsilon_Group,0.55,very_low,2022-04-02,2022-04-17,2022-04-10,8,Delivered,delivered,Packaging,243,25.73060282443083,26.18180249329132,6,1,0.024691358024691357,7,1,-0.45119966886048957,-0.017535526545537524,0.058976441773319316
PO-02237,Alpha_Inc,0.92,very_high,2022-01-25,2022-02-09,2022-02-02,8,Delivered,delivered,Packaging,861,51.93602038892875,43.02963555191361,21,1,0.024390243902439025,7,1,8.906384837015146,0.17148762593511552,0.5772869922272948
PO-02238,Delta_Logistics,0.68,low,2022-07-25,2022-08-08,2022-08-06,12,Pending,pending,Raw Materials,1636,70.32468997482196,71.50600791682237,58,1,0.035452322738386305,2,1,-1.1813179420004047,-0.01679805403228008,0.056493592979397524
PO-02239,Delta_Logistics,0.68,low,2022-10-29,2022-11-08,2022-11-06,8,Pending,pending,Packaging,1554,49.63161818080933,42.942415526565505,51,1,0.032818532818532815,2,1,6.689202654243829,0.13477704131819523,0.45369346283907985
PO-02240,Alpha_Inc,0.92,very_high,2023-11-28,2023-12-12,2023-12-07,9,Delivered,delivered,Electronics,1079,15.600281323110506,14.65179124938084,39,1,0.03614457831325301,5,1,0.9484900737296655,0.0607995493212393,0.2046334321530514
PO-02241,Delta_Logistics,0.68,low,2022-09-13,2022-09-21,2022-09-21,8,Delivered,delivered,Packaging,1004,89.35217493080793,84.08737959595956,31,0,0.030876494023904383,0,0,5.2647953348483725,0.05892184872864367,0.1983117773552612
PO-02242,Gamma_Co,0.76,medium,2023-01-21,2023-02-09,2023-02-02,12,Partially Delivered,partial,Raw Materials,1247,100.39138118159129,85.82688520294356,33,1,0.026463512429831595,7,1,14.564495978647727,0.14507715510261762,0.48837085708385075
PO-02243,Epsilon_Group,0.55,very_low,2023-09-28,2023-10-10,2023-10-07,9,Delivered,delivered,Electronics,712,13.781447124885354,14.177488179466714,24,1,0.033707865168539325,3,1,-0.3960410545813602,-0.02873726184140875,0.09668932526281712
PO-02244,Gamma_Co,0.76,medium,2023-05-23,2023-06-01,2023-06-01,9,Delivered,delivered,Electronics,1762,18.170106532983542,18.25420236169049,48,1,0.02724177071509648,0,0,-0.08409582870694621,-0.004628251824186615,0.015521518506862314
PO-02245,Gamma_Co,0.76,medium,2022-08-03,2022-08-17,2022-08-10,7,Delivered,delivered,Office Supplies,835,36.01507060733168,36.104888746154316,32,1,0.03832335329341317,7,1,-0.08981813882263623,-0.0024939042825131022,0.008335810396539675
PO-02246,Epsilon_Group,0.55,very_low,2022-01-28,2022-02-07,2022-02-04,7,Delivered,delivered,Office Supplies,1335,49.80041134437643,53.07663136658437,31,1,0.023220973782771534,3,1,-3.2762200222079443,-0.0657870072508528,0.22142470732964065
PO-02247,Alpha_Inc,0.92,very_high,2022-11-09,2022-11-20,2022-11-18,9,Delivered,delivered,Electronics,1539,20.800906513118733,19.60699185099221,64,1,0.04158544509421702,2,1,1.1939146621265238,0.05739724186412475,0.19317888325178395
PO-02248,Delta_Logistics,0.68,low,2022-02-12,2022-02-21,2022-02-19,7,Delivered,delivered,Office Supplies,243,21.745338920600396,19.470660159122918,8,1,0.03292181069958848,2,1,2.274678761477478,0.10460534875005174,0.3521144220521815
PO-02249,Alpha_Inc,0.92,very_high,2023-06-26,2023-07-06,2023-07-06,10,Delivered,delivered,MRO,101,93.78049085615493,90.3610369550431,4,1,0.039603960396039604,0,0,3.4194539011118223,0.03646231609468484,0.12269726629238523
PO-02250,Beta_Supplies,0.83,high,2023-03-31,2023-04-16,2023-04-09,9,Pending,pending,Electronics,938,39.52705963843553,35.02887197459782,30,0,0.031982942430703626,7,1,4.498187663837712,0.11380020940044172,0.3830707604454068
PO-02251,Alpha_Inc,0.92,very_high,2023-11-11,2023-11-23,2023-11-23,12,Partially Delivered,partial,Raw Materials,1999,55.26286649479351,47.25966252595851,74,1,0.03701850925462731,0,1,8.003203968835003,0.14482064497304006,0.48750726440154557
PO-02252,Beta_Supplies,0.83,high,2022-08-29,2022-09-05,2022-09-05,7,Delivered,delivered,Office Supplies,956,89.37749459902155,79.35690032336522,26,1,0.027196652719665274,0,0,10.020594275656322,0.11211540802986462,0.37739853948023727
PO-02253,Alpha_Inc,0.92,very_high,2023-08-13,2023-08-26,2023-08-21,8,Delivered,delivered,Packaging,783,86.95062302115736,83.14942535172902,12,1,0.01532567049808429,5,1,3.8011976694283334,0.043716738734619565,0.14712073181600568
PO-02254,Delta_Logistics,0.68,low,2023-08-20,2023-08-31,2023-08-28,8,Cancelled,cancelled,Packaging,1570,20.362834768144253,19.763480165079727,54,1,0.034394904458598725,3,1,0.5993546030645263,0.029433750746834148,0.09903419453960831
PO-02255,Delta_Logistics,0.68,low,2023-08-17,2023-08-24,2023-08-24,7,Delivered,delivered,Office Supplies,896,40.94199655633774,40.9043839740432,20,1,0.022321428571428572,0,0,0.03761258229454256,0.000918679728839951,0.0030325017132530863
PO-02256,Epsilon_Group,0.55,very_low,2023-09-04,2023-09-17,2023-09-14,10,Cancelled,cancelled,MRO,859,122.25872951279136,119.8281374291009,29,1,0.033760186263096625,3,1,2.430592083690456,0.019880724209850018,0.06687201901541488
PO-02257,Beta_Supplies,0.83,high,2022-02-04,2022-02-13,2022-02-11,7,Partially Delivered,partial,Office Supplies,1405,69.70525852703788,64.00522469777869,46,1,0.032740213523131674,2,1,5.700033829259198,0.08177336903568357,0.275245993361502
PO-02258,Alpha_Inc,0.92,very_high,2023-12-30,2024-01-18,2024-01-11,12,Delivered,delivered,Raw Materials,253,46.62007677204181,41.83550616560523,6,1,0.023715415019762844,7,1,4.784570606436581,0.10262897313171954,0.34546055803406645
PO-02259,Beta_Supplies,0.83,high,2022-08-12,2022-08-25,2022-08-24,12,Pending,pending,Raw Materials,256,70.39184409095995,69.90484426683864,6,1,0.0234375,1,1,0.4869998241213125,0.00691841264297628,0.023231803194901816
PO-02260,Epsilon_Group,0.55,very_low,2022-05-01,2022-05-10,2022-05-09,8,Delivered,delivered,Packaging,563,46.19138312244175,38.25274531977784,17,1,0.03019538188277087,1,1,7.938637802663912,0.1718640418629721,0.5785542717742485
PO-02261,Beta_Supplies,0.83,high,2022-02-28,2022-03-15,2022-03-12,12,Delivered,delivered,Raw Materials,796,13.196921657287785,12.000700881031424,25,1,0.031407035175879394,3,1,1.1962207762563608,0.09064392494864644,0.30511049495849557
PO-02262,Alpha_Inc,0.92,very_high,2022-02-17,2022-03-03,2022-03-01,12,Partially Delivered,partial,Raw Materials,535,65.6082203556555,68.41139044443881,20,1,0.037383177570093455,2,1,-2.803170088783304,-0.04272589735840423,0.14378486604246293
PO-02263,Beta_Supplies,0.83,high,2023-03-16,2023-03-26,2023-03-26,10,Delivered,delivered,MRO,774,47.49369501655798,45.17446782328968,23,0,0.029715762273901807,0,0,2.319227193268297,0.04883231747834597,0.16434335135198186
PO-02264,Alpha_Inc,0.92,very_high,2022-10-18,2022-10-25,2022-10-25,7,Delivered,delivered,Office Supplies,63,21.610948319480748,19.646126728651176,2,1,0.031746031746031744,0,0,1.9648215908295725,0.09091787929817148,0.30603281709807395
PO-02265,Gamma_Co,0.76,medium,2022-09-06,2022-09-18,2022-09-13,7,Delivered,delivered,Office Supplies,916,47.88512105000313,53.65131740586501,30,1,0.03275109170305677,5,1,-5.766196355861879,-0.12041728681944101,0.405348475741508
PO-02266,Delta_Logistics,0.68,low,2023-08-29,2023-09-07,2023-09-05,7,Delivered,delivered,Office Supplies,1331,74.96823929217526,72.88313112774851,41,1,0.030803906836964687,2,1,2.0851081644267424,0.02781322042659169,0.09357835492688077
PO-02267,Epsilon_Group,0.55,very_low,2023-12-11,2023-12-19,2023-12-19,8,Delivered,delivered,Packaging,1517,53.99691807892974,51.87165171489436,39,1,0.025708635464733027,0,0,2.125266364035376,0.039359030841885786,0.132449636159915
PO-02268,Epsilon_Group,0.55,very_low,2023-01-14,2023-01-24,2023-01-24,10,Pending,pending,MRO,245,113.4414810614702,119.21294189110691,11,1,0.044897959183673466,0,1,-5.771460829636709,-0.05087610612655299,0.1712241748254127
PO-02269,Alpha_Inc,0.92,very_high,2023-09-05,2023-09-13,2023-09-12,7,Delivered,delivered,Office Supplies,818,27.537780290755116,25.861914073851437,24,1,0.029339853300733496,1,1,1.6758662169036782,0.060856982632921,0.20482679288999597
PO-02270,Alpha_Inc,0.92,very_high,2022-07-07,2022-07-19,2022-07-19,12,Cancelled,cancelled,Raw Materials,1617,102.98289555985414,106.18091878298041,42,1,0.025974025974025976,0,1,-3.1980232231262704,-0.031053926049958113,0.1044888389161628
PO-02271,Gamma_Co,0.76,medium,2022-11-15,2022-12-04,2022-11-27,12,Delivered,delivered,Raw Materials,1488,72.69554755957492,66.56335877189512,51,0,0.034274193548387094,7,1,6.1321887876797945,0.08435439299297372,0.28393552701087893
PO-02272,Delta_Logistics,0.68,low,2022-11-08,2022-11-17,2022-11-17,9,Delivered,delivered,Electronics,1375,26.62218991030807,24.314483024417406,34,1,0.024727272727272726,0,0,2.3077068858906635,0.08668358589828566,0.2917772210290344
PO-02273,Gamma_Co,0.76,medium,2022-05-31,2022-06-15,2022-06-12,12,Delivered,delivered,Raw Materials,552,31.155358359799166,30.796665616912918,11,0,0.019927536231884056,3,1,0.3586927428862481,0.0115130353740075,0.03870052006392527
PO-02274,Delta_Logistics,0.68,low,2023-11-10,2023-11-19,2023-11-19,9,Delivered,delivered,Electronics,772,17.70461065680382,16.482853882071293,30,0,0.038860103626943004,0,0,1.2217567747325262,0.0690078306953906,0.23226825398520815
PO-02275,Gamma_Co,0.76,medium,2023-10-12,2023-10-21,2023-10-19,7,Delivered,delivered,Office Supplies,1697,101.17616501319891,93.55093911597147,59,1,0.0347672362993518,2,1,7.625225897227438,0.07536583241945068,0.25367373910981045
PO-02276,Beta_Supplies,0.83,high,2023-04-25,2023-05-04,2023-05-02,7,Delivered,delivered,Office Supplies,1994,87.34419001840419,86.36638869914098,65,1,0.03259779338014042,2,1,0.9778013192632073,0.011194806650072272,0.03762913938300485
PO-02277,Alpha_Inc,0.92,very_high,2023-07-08,2023-07-20,2023-07-15,7,Delivered,delivered,Office Supplies,1207,57.48280205039202,53.07945533297179,44,0,0.03645401822700911,5,1,4.403346717420227,0.0766028544252254,0.25783842123677714
PO-02278,Delta_Logistics,0.68,low,2023-09-30,2023-10-14,2023-10-12,12,Partially Delivered,partial,Raw Materials,952,98.10082764076724,92.19658951755967,23,1,0.02415966386554622,2,1,5.904238123207563,0.060185405823772783,0.20256579517056314
PO-02279,Epsilon_Group,0.55,very_low,2023-11-18,2023-11-30,2023-11-30,12,Partially Delivered,partial,Raw Materials,380,58.10726649328252,58.97543108948524,12,1,0.031578947368421054,0,1,-0.8681645962027176,-0.014940723399939689,0.05024051772910607
PO-02280,Alpha_Inc,0.92,very_high,2022-07-15,2022-07-27,2022-07-27,12,Delivered,delivered,Raw Materials,1548,70.07808752607978,70.59732102616694,46,1,0.029715762273901807,0,0,-0.5192335000871537,-0.007409356025789364,0.024884662337430745
PO-02281,Beta_Supplies,0.83,high,2023-11-11,2023-11-21,2023-11-21,10,Delivered,delivered,MRO,2030,48.39653827476231,43.7642197941021,61,1,0.030049261083743842,0,0,4.63231848066021,0.09571590543028279,0.3221863322205545
PO-02282,Alpha_Inc,0.92,very_high,2022-06-07,2022-06-22,2022-06-15,8,Pending,pending,Packaging,1790,36.28696094140127,36.22611388939806,43,1,0.024022346368715083,7,1,0.06084705200321139,0.001676829649676959,0.005584965137615258
PO-02283,Alpha_Inc,0.92,very_high,2022-09-15,2022-09-29,2022-09-22,7,Delivered,delivered,Office Supplies,224,12.665363656425791,11.705776176915384,3,0,0.013392857142857142,7,1,0.9595874795104073,0.07576470013346669,0.2550166070877703
PO-02284,Delta_Logistics,0.68,low,2023-06-27,2023-07-10,2023-07-09,12,Pending,pending,Raw Materials,1033,88.39465267651458,80.42223847111569,29,1,0.028073572120038724,1,1,7.972414205398891,0.09019113672604619,0.3035860927981772
PO-02285,Alpha_Inc,0.92,very_high,2023-10-12,2023-10-24,2023-10-24,12,Partially Delivered,partial,Raw Materials,1764,31.084280787463644,28.838202242095953,60,1,0.034013605442176874,0,1,2.2460785453676912,0.07225769708892668,0.24320957954045805
PO-02286,Alpha_Inc,0.92,very_high,2022-08-26,2022-09-12,2022-09-05,10,Delivered,delivered,MRO,901,97.91160971255461,89.07666866859942,32,1,0.03551609322974473,7,1,8.834941043955183,0.09023384530080229,0.30372987976164645
PO-02287,Beta_Supplies,0.83,high,2023-08-24,2023-09-03,2023-08-31,7,Pending,pending,Office Supplies,1215,48.108615979200714,48.60320636168421,34,1,0.027983539094650206,3,1,-0.4945903824834943,-0.010280702789232715,0.03455162581117025
PO-02288,Epsilon_Group,0.55,very_low,2022-03-06,2022-03-21,2022-03-16,10,Pending,pending,MRO,1737,73.77604009347804,63.44310077353663,43,0,0.02475532527345999,5,1,10.332939319941417,0.14005819920463405,0.4714735376935821
PO-02289,Alpha_Inc,0.92,very_high,2023-12-13,2023-12-27,2023-12-25,12,Delivered,delivered,Raw Materials,583,69.13700922412089,62.66182440812981,15,1,0.025728987993138937,2,1,6.475184815991078,0.09365728845748192,0.3152555862250338
PO-02290,Epsilon_Group,0.55,very_low,2023-09-17,2023-09-28,2023-09-25,8,Delivered,delivered,Packaging,253,61.6424982733668,66.18620791635492,10,1,0.039525691699604744,3,1,-4.543709642988119,-0.07371066667087486,0.24810129239658965
PO-02291,Gamma_Co,0.76,medium,2022-09-05,2022-09-13,2022-09-12,7,Partially Delivered,partial,Office Supplies,1507,32.931173205917474,34.70105359869768,48,0,0.03185136031851361,1,1,-1.769880392780209,-0.05374483264574902,0.18088231672254795
PO-02292,Beta_Supplies,0.83,high,2022-09-03,2022-09-12,2022-09-12,9,Delivered,delivered,Electronics,168,97.55706219825444,99.8934688208447,4,1,0.023809523809523808,0,0,-2.3364066225902604,-0.023949128540199777,0.08056911633525612
PO-02293,Epsilon_Group,0.55,very_low,2023-04-25,2023-05-07,2023-05-07,12,Delivered,delivered,Raw Materials,1601,89.77073449339048,80.88182154622505,41,1,0.02560899437851343,0,0,8.888912947165423,0.09901793716325095,0.33330328282997945
PO-02294,Alpha_Inc,0.92,very_high,2023-07-11,2023-07-28,2023-07-23,12,Partially Delivered,partial,Raw Materials,1251,54.85663120099874,49.73121403656042,31,1,0.02478017585931255,5,1,5.125417164438325,0.0934329551819983,0.31450032336105155
PO-02295,Epsilon_Group,0.55,very_low,2022-05-02,2022-05-14,2022-05-11,9,Delivered,delivered,Electronics,728,75.66084565513911,73.9445062492784,27,1,0.03708791208791209,3,1,1.7163394058607082,0.022684644759110344,0.07631197864622662
PO-02296,Epsilon_Group,0.55,very_low,2023-07-02,2023-07-13,2023-07-12,10,Delivered,delivered,MRO,155,21.55639457045212,17.830521922055254,6,0,0.03870967741935484,1,1,3.725872648396866,0.17284303440539223,0.5818502460777107
PO-02297,Delta_Logistics,0.68,low,2023-03-01,2023-03-11,2023-03-11,10,Partially Delivered,partial,MRO,226,72.69013611463012,70.4740911208494,6,1,0.02654867256637168,0,1,2.216044993780727,0.030486185777477318,0.10257742767649033
PO-02298,Delta_Logistics,0.68,low,2022-05-25,2022-06-02,2022-06-02,8,Delivered,delivered,Packaging,555,45.4409980604262,45.098651863581836,22,1,0.03963963963963964,0,0,0.3423461968443675,0.0075338617428500326,0.025303835749162413
PO-02299,Delta_Logistics,0.68,low,2021-12-29,2022-01-08,2022-01-08,10,Pending,pending,MRO,220,51.22085480756963,53.265267976248424,5,1,0.022727272727272728,0,1,-2.044413168678794,-0.039913687039378774,0.1343169972428439
PO-02300,Beta_Supplies,0.83,high,2023-02-26,2023-03-12,2023-03-05,7,Delivered,delivered,Office Supplies,898,55.003502743795714,52.37195628587502,30,1,0.0334075723830735,7,1,2.6315464579206918,0.04784325227755654,0.16101346542844672
PO-02301,Epsilon_Group,0.55,very_low,2022-04-13,2022-04-23,2022-04-20,7,Delivered,delivered,Office Supplies,555,108.8830986499673,97.02604771092182,28,1,0.05045045045045045,3,1,11.857050939045479,0.10889707480830442,0.3665633766586505
PO-02302,Gamma_Co,0.76,medium,2022-02-26,2022-03-10,2022-03-07,9,Delivered,delivered,Electronics,704,110.34929001333411,99.56519437511133,13,0,0.018465909090909092,3,1,10.78409563822278,0.09772691457207996,0.3289567969260422
PO-02303,Epsilon_Group,0.55,very_low,2022-08-26,2022-09-07,2022-09-07,12,Delivered,delivered,Raw Materials,1063,43.35281553420398,43.172380757035,36,1,0.03386641580432737,0,0,0.18043477716897627,0.004162008278946013,0.013951816310286561
PO-02304,Delta_Logistics,0.68,low,2022-02-10,2022-02-27,2022-02-22,12,Pending,pending,Raw Materials,1114,32.14345650762374,33.91588325239871,46,0,0.04129263913824058,5,1,-1.7724267447749682,-0.05514113718151582,0.18558325536128187
PO-02305,Gamma_Co,0.76,medium,2023-02-21,2023-03-07,2023-03-02,9,Partially Delivered,partial,Electronics,1374,80.70474788606943,72.79744533947716,32,1,0.023289665211062592,5,1,7.907302546592263,0.09797815808501094,0.32980265848948676
PO-02306,Epsilon_Group,0.55,very_low,2022-05-03,2022-05-15,2022-05-15,12,Delivered,delivered,Raw Materials,895,54.39949805904749,46.465478903443554,21,1,0.02346368715083799,0,0,7.934019155603934,0.1458472860722358,0.49096365710650164
PO-02307,Epsilon_Group,0.55,very_low,2022-02-22,2022-03-07,2022-03-06,12,Delivered,delivered,Raw Materials,1813,20.001113341061938,20.2641854838353,59,0,0.03254274682846112,1,1,-0.26307214277336044,-0.013152874956879421,0.04422136817333469
PO-02308,Epsilon_Group,0.55,very_low,2023-02-25,2023-03-07,2023-03-05,8,Delivered,delivered,Packaging,1369,85.89077794674394,74.332258581642,39,0,0.028487947406866325,2,1,11.558519365101944,0.13457229799768183,0.45300415347871487
PO-02309,Gamma_Co,0.76,medium,2023-10-28,2023-11-09,2023-11-04,7,Delivered,delivered,Office Supplies,88,102.86781466428195,95.6193454969969,3,1,0.03409090909090909,5,1,7.248469167285052,0.07046391712452588,0.2371704603311176
PO-02310,Delta_Logistics,0.68,low,2023-02-13,2023-02-26,2023-02-23,10,Delivered,delivered,MRO,73,42.62680444547595,46.43909773770553,3,1,0.0410958904109589,3,1,-3.812293292229583,-0.08943417978014039,0.3010376457626511
PO-02311,Alpha_Inc,0.92,very_high,2022-02-06,2022-02-16,2022-02-16,10,Partially Delivered,partial,MRO,79,19.557125860801865,17.662200802817882,2,1,0.02531645569620253,0,1,1.8949250579839827,0.09689179644653004,0.3261452046381544
PO-02312,Epsilon_Group,0.55,very_low,2023-06-03,2023-06-14,2023-06-12,9,Delivered,delivered,Electronics,716,130.69416670735157,124.62014055735098,16,1,0.0223463687150838,2,1,6.074026150000591,0.04647511287631881,0.15640735035132222
PO-02313,Beta_Supplies,0.83,high,2023-12-30,2024-01-13,2024-01-08,9,Delivered,delivered,Electronics,1687,18.952648230483398,17.568252791840163,49,0,0.029045643153526972,5,1,1.384395438643235,0.07304496035633566,0.24586005887202195
PO-02314,Epsilon_Group,0.55,very_low,2023-08-19,2023-08-28,2023-08-26,7,Partially Delivered,partial,Office Supplies,142,22.979036317690007,20.35807404261976,5,1,0.035211267605633804,2,1,2.620962275070248,0.1140588421043813,0.38394149919905707
PO-02315,Epsilon_Group,0.55,very_low,2023-11-22,2023-12-02,2023-12-02,10,Delivered,delivered,MRO,516,40.91395558042891,44.4714045482767,16,1,0.031007751937984496,0,0,-3.5574489678477903,-0.08694952412642025,0.29267255529181957
PO-02316,Epsilon_Group,0.55,very_low,2022-04-24,2022-05-10,2022-05-03,9,Delivered,delivered,Electronics,532,23.13537833829971,24.023927223405597,12,1,0.022556390977443608,7,1,-0.8885488851058874,-0.03840649900394884,0.12924274711323366
PO-02317,Beta_Supplies,0.83,high,2023-07-14,2023-07-23,2023-07-22,8,Pending,pending,Packaging,1850,51.28399529806298,47.82080329667911,74,1,0.04,1,1,3.4631920013838737,0.06752968409063637,0.2272917776435435
PO-02318,Beta_Supplies,0.83,high,2022-03-30,2022-04-11,2022-04-08,9,Delivered,delivered,Electronics,400,64.22670508996941,60.23469869487058,6,1,0.015,3,1,3.9920063950988336,0.062154930562089254,0.20919659433015314
PO-02319,Delta_Logistics,0.68,low,2022-11-30,2022-12-12,2022-12-09,9,Delivered,delivered,Electronics,1209,35.80352957671941,32.03184737248829,47,1,0.03887510339123242,3,1,3.7716822042311193,0.1053438655021204,0.3546007864850273
PO-02320,Alpha_Inc,0.92,very_high,2023-01-05,2023-01-14,2023-01-14,9,Delivered,delivered,Electronics,470,89.35385623692738,88.16311225663343,11,0,0.023404255319148935,0,0,1.1907439802939592,0.013326162187523574,0.044804774312373646
PO-02321,Alpha_Inc,0.92,very_high,2023-08-27,2023-09-09,2023-09-08,12,Delivered,delivered,Raw Materials,494,86.11180332848899,71.16460049254452,12,1,0.024291497975708502,1,1,14.947202835944466,0.1735790246887023,0.5843281046479007
PO-02322,Delta_Logistics,0.68,low,2022-04-08,2022-04-19,2022-04-16,8,Delivered,delivered,Packaging,1288,19.29689449478043,18.460978845720703,39,1,0.030279503105590064,3,1,0.8359156490597286,0.043318661937330555,0.14578052661748023
PO-02323,Gamma_Co,0.76,medium,2022-11-25,2022-12-10,2022-12-07,12,Delivered,delivered,Raw Materials,288,64.54378428203091,63.86141419909729,12,1,0.041666666666666664,3,1,0.6823700829336232,0.010572204442676227,0.035533024460838676
PO-02324,Epsilon_Group,0.55,very_low,2022-05-08,2022-05-20,2022-05-20,12,Delivered,delivered,Raw Materials,156,26.60047481638796,26.49284365928216,3,1,0.019230769230769232,0,0,0.10763115710579996,0.0040462118758681255,0.013561964546927279
PO-02325,Gamma_Co,0.76,medium,2024-01-09,2024-01-17,2024-01-17,8,Delivered,delivered,Packaging,2329,43.979015067906545,38.126053996444845,69,1,0.029626449119793903,0,0,5.852961071461699,0.13308531494905776,0.4479979274804727
PO-02326,Alpha_Inc,0.92,very_high,2022-11-19,2022-12-01,2022-12-01,12,Pending,pending,Raw Materials,1766,33.81818246478477,32.41223580701963,71,0,0.04020385050962627,0,1,1.405946657765142,0.04157369069816715,0.13990573174892537
PO-02327,Epsilon_Group,0.55,very_low,2022-09-23,2022-10-06,2022-10-03,10,Delivered,delivered,MRO,201,14.303100726750523,11.444456755802483,4,1,0.01990049751243781,3,1,2.858643970948041,0.1998618359445398,0.6728144482801415
PO-02328,Epsilon_Group,0.55,very_low,2022-02-08,2022-02-20,2022-02-20,12,Partially Delivered,partial,Raw Materials,1849,19.626749921786836,17.32552329773941,61,1,0.03299080584099513,0,1,2.301226624047427,0.11724950046329022,0.39468348905742084
PO-02329,Delta_Logistics,0.68,low,2022-11-08,2022-11-16,2022-11-16,8,Delivered,delivered,Packaging,1841,106.72290086554864,100.46121647967455,54,1,0.02933188484519283,0,0,6.261684385874091,0.05867235930704947,0.19747182129131885
PO-02330,Epsilon_Group,0.55,very_low,2023-11-21,2023-12-08,2023-12-01,10,Delivered,delivered,MRO,1313,44.94549241797513,44.8727277587621,48,1,0.03655750190403656,7,1,0.07276465921302844,0.0016189534322228838,0.005390113269756634
PO-02331,Gamma_Co,0.76,medium,2022-04-11,2022-04-26,2022-04-19,8,Partially Delivered,partial,Packaging,65,81.41070182739519,81.1288385479258,1,0,0.015384615384615385,7,1,0.28186327946939116,0.003462238663253269,0.011595901865866672
PO-02332,Beta_Supplies,0.83,high,2023-09-05,2023-09-17,2023-09-17,12,Delivered,delivered,Raw Materials,943,35.22462075416608,29.929783610997223,30,1,0.031813361611876985,0,0,5.294837143168859,0.1503163704762564,0.506009724075758
PO-02333,Alpha_Inc,0.92,very_high,2022-03-11,2022-03-22,2022-03-19,8,Delivered,delivered,Packaging,1379,26.940740618288473,29.092351337960267,53,1,0.03843364757070341,3,1,-2.151610719671794,-0.07986457203077754,0.26881964626886395
PO-02334,Delta_Logistics,0.68,low,2023-04-27,2023-05-06,2023-05-06,9,Delivered,delivered,Electronics,71,101.09484968444207,103.76251959619451,1,1,0.014084507042253521,0,0,-2.6676699117524407,-0.026387792455098532,0.08877936641378793
PO-02335,Delta_Logistics,0.68,low,2023-10-17,2023-10-25,2023-10-24,7,Pending,pending,Office Supplies,1422,31.316390946860924,30.38296604305545,42,1,0.029535864978902954,1,1,0.9334249038054736,0.029806273187397342,0.10028836588245028
PO-02336,Beta_Supplies,0.83,high,2023-05-10,2023-05-19,2023-05-18,8,Delivered,delivered,Packaging,1442,10.901903442205274,11.703213355111751,39,1,0.027045769764216365,1,1,-0.8013099129064774,-0.07350183545052438,0.2473982203033801
PO-02337,Epsilon_Group,0.55,very_low,2023-08-25,2023-09-04,2023-09-04,10,Delivered,delivered,MRO,1691,86.45950192940872,79.14863602258832,48,1,0.028385570668243643,0,0,7.310865906820396,0.0845582699838992,0.28462191969932216
PO-02338,Beta_Supplies,0.83,high,2023-12-15,2023-12-23,2023-12-23,8,Delivered,delivered,Packaging,1274,65.47949402617446,57.30673797359503,46,1,0.03610675039246468,0,0,8.172756052579437,0.12481397686598644,0.4201508126192521
PO-02339,Gamma_Co,0.76,medium,2023-03-03,2023-03-13,2023-03-13,10,Delivered,delivered,MRO,1020,83.7406327922842,83.73432456379678,39,0,0.03823529411764706,0,0,0.006308228487426959,7.53305567092418e-05,0.0001931979599093781
